,date,open,high,low,close,volume,average,barCount
0,2015-08-21,50.45,51.03,45.96,45.96,323020,48.339,217762
1,2015-08-28,45.01,48.0,43.49,47.99,570445,45.568,402482
2,2015-09-04,47.75,48.44,46.01,46.53,345488,47.1895,237172
3,2015-09-11,47.63,49.63,46.81,47.57,261311,47.874,180395
4,2015-09-18,47.87,49.03,47.1,47.8,317616,48.182,200448
5,2015-09-25,48.03,48.08,45.33,47.17,295606,46.84,198924
6,2015-10-02,47.05,49.87,46.79,48.77,377062,48.003,266366
7,2015-10-09,49.04,51.76,49.0,50.87,273939,50.5655,200579
8,2015-10-16,50.73,53.15,50.56,52.57,297527,52.0075,195264
9,2015-10-23,52.56,59.67,51.8,58.98,474046,56.043,301792
10,2015-10-30,58.9,59.33,56.31,56.72,388600,57.8305,253810
11,2015-11-06,56.9,57.85,56.7,57.63,217213,57.2405,150191
12,2015-11-13,57.23,58.51,56.01,56.13,204410,57.0815,150916
13,2015-11-20,56.02,58.35,56.0,58.12,167282,57.3965,125089
14,2015-11-27,58.2,58.25,56.86,57.55,102441,57.533,76387
15,2015-12-04,57.62,58.96,57.12,58.88,242812,57.9945,161267
16,2015-12-11,58.8,58.83,56.1,56.21,170764,57.206,133730
17,2015-12-18,56.45,58.26,54.8,54.94,274018,56.6875,193971
18,2015-12-24,55.35,56.97,54.93,56.75,131550,55.958,88965
19,2015-12-31,56.41,57.44,54.81,54.81,122951,56.028,85812
20,2016-01-08,53.59,54.47,50.24,50.36,369021,52.662,259986
21,2016-01-15,50.83,51.84,46.73,48.03,374509,49.8155,254508
22,2016-01-22,48.62,51.23,47.39,50.3,329705,49.128,232790
23,2016-01-29,50.35,52.94,49.97,52.93,382156,51.093,269263
24,2016-02-05,52.3,53.27,49.1,49.88,381340,50.909,270080
25,2016-02-12,49.26,51.7,49.1,51.14,386252,50.516,266884
26,2016-02-19,51.14,53.82,51.14,52.76,190262,52.924,131036
27,2016-02-26,53.19,53.5,51.31,53.3,149736,52.584,108790
28,2016-03-04,53.4,55.27,52.97,54.89,169248,54.237,113124
29,2016-03-11,54.54,56.21,54.42,56.06,166155,55.204,119882
30,2016-03-18,55.8,57.25,55.07,57.09,166721,56.2275,103898
31,2016-03-24,56.9,57.2,56.19,56.7,84850,56.772,60481
32,2016-04-01,57.05,58.78,56.08,57.94,167660,57.587,114841
33,2016-04-08,57.79,58.37,56.98,57.89,150840,57.744,108919
34,2016-04-15,57.9,59.47,57.43,58.93,186575,58.668,127218
35,2016-04-22,58.64,59.6,57.77,58.68,192282,58.821,133966
