,date,open,high,low,close,volume,average,barCount
0,2015-08-21,61.945,62.445,58.845,58.855,48558,60.83134775,30149
1,2015-08-28,55.845,56.53,52.675,54.7,141700,54.61144845,89205
2,2015-09-04,54.635,55.025,51.84,54.06,107872,53.57148065,64262
3,2015-09-11,55.13,56.345,54.245,56.105,60567,55.5052952,39006
4,2015-09-18,56.48,59.04,55.875,57.57,85937,57.5780641,55070
5,2015-09-25,57.785,59.46,56.69,57.27,90201,57.77435205,56694
6,2015-10-02,57.14,57.47,53.725,56.99,74720,55.12904345,49010
7,2015-10-09,57.435,60.605,56.52,60.535,78457,58.17568725,48307
8,2015-10-16,60.52,60.74,58.335,60.095,82979,59.6619812,48209
9,2015-10-23,59.875,64.635,57.175,64.61,132667,61.90077865,78833
10,2015-10-30,64.74,67.025,64.24,65.375,72465,65.68081475,43236
11,2015-11-06,65.585,66.21,63.665,65.315,73895,65.33283165,44033
12,2015-11-13,65.13,65.41,61.5,62.04,94147,63.7159445,56469
13,2015-11-20,62.08,64.08,56.01,59.76,188824,58.67257845,106784
14,2015-11-27,59.69,62.255,59.37,61.195,55385,60.5896707,31897
15,2015-12-04,60.935,62.63,59.635,60.685,66498,61.100099,40143
16,2015-12-11,60.8,63.555,59.605,59.785,76067,61.338989,49039
17,2015-12-18,60.025,63.37,58.95,59.49,90054,61.41423935,55100
18,2015-12-24,59.825,61.19,58.265,60.685,22849,59.83358385,14859
19,2015-12-31,60.685,62.255,59.955,60.24,23027,61.0085245,14846
20,2016-01-08,59.245,60.51,55.35,55.485,66258,57.62146245,40971
21,2016-01-15,55.55,56.615,51.96,52.795,85623,54.1683075,55112
22,2016-01-22,52.325,54.095,50.575,53.7,81689,52.8050419,51648
23,2016-01-29,53.335,57.725,52.135,56.105,135117,54.825255,82416
24,2016-02-05,56.085,56.8,50.295,50.925,112030,53.3138776,68881
25,2016-02-12,50.445,51.495,48.505,51.21,85509,49.9797695,53567
26,2016-02-19,51.24,55.55,51.065,55.17,63137,54.17746495,38286
27,2016-02-26,56.185,57.32,53.44,56.965,53785,55.8055003,34626
28,2016-03-04,56.785,60.05,56.17,59.245,73753,58.59215215,45566
29,2016-03-11,58.84,61.38,58.84,60.895,71963,59.92515835,42781
30,2016-03-18,60.83,61.755,60.01,61.37,49423,61.1231917,28500
31,2016-03-24,61.555,62.305,60.155,61.06,36082,61.4735637,22011
32,2016-04-01,61.285,63.4,60.415,63.34,35747,62.27185445,22231
33,2016-04-08,63.615,63.625,61.13,62.51,41076,62.45659605,26334
34,2016-04-15,62.83,64.42,61.595,64.14,66180,63.3392946,39961
35,2016-04-22,63.845,71.665,62.965,66.015,136371,66.2449933,75256
36,2016-04-29,65.645,67.01,64.005,65.17,67072,65.85440815,41533
37,2016-05-06,65.185,65.9,63.38,64.69,47607,64.43699415,29371
38,2016-05-13,64.39,66.82,63.88,65.49,40749,65.73974095,26159
39,2016-05-20,65.655,66.58,64.61,66.26,45746,65.75964845,27132
40,2016-05-27,66.33,68.48,66.085,68.085,79839,67.2945167,46361
41,2016-06-03,68.26,68.92,67.11,67.915,43692,68.035872,27436
42,2016-06-10,68.14,70.44,67.885,68.5,56917,69.30318345,31626
43,2016-06-17,68.11,69.3,66.34,66.74,55513,67.5533142,31602
44,2016-06-24,67.655,68.88,64.095,64.14,56222,66.85376465,34602
45,2016-07-01,63.355,64.475,60.72,63.99,85486,63.01082085,54773
46,2016-07-08,63.775,66.74,62.565,66.525,45359,64.42823485,27957
47,2016-07-15,66.85,67.91,66.095,67.56,45885,66.9552929,28600
48,2016-07-22,67.645,69.36,67.345,69.34,41428,68.18119675,24444
49,2016-07-29,69.39,71.27,67.685,70.975,131064,70.08515005,74845
50,2016-08-05,69.845,70.67,66.38,67.685,103599,67.757167,58596
51,2016-08-12,67.86,69.535,67.495,69.405,63192,68.43362385,33970
52,2016-08-19,69.405,70.115,68.56,69.755,48085,69.5257493,30861
53,2016-08-26,69.555,71.255,69.47,70.18,37183,70.17752085,24498
54,2016-09-02,70.25,70.79,68.81,69.26,39898,69.5305271,26790
55,2016-09-09,69.135,69.865,66.25,66.26,32054,68.36036425,21504
56,2016-09-16,65.82,67.25,64.18,66.07,57111,66.45481835,35263
57,2016-09-23,66.58,68.05,65.925,67.615,33741,67.0659786,20843
58,2016-09-30,67.48,68.64,66.865,67.86,27149,67.9036862,18145
59,2016-10-07,67.135,67.965,66.29,67.13,32492,67.17706245,20425
60,2016-10-14,67.59,68.245,64.785,66.605,62366,66.57665225,37335
61,2016-10-21,66.73,71.54,66.175,67.845,116122,68.57377265,65296
62,2016-10-28,68.48,69.045,66.175,67.305,68299,67.70102785,36826
63,2016-11-04,67.615,67.995,66.1,66.29,49426,67.18741435,31170
64,2016-11-11,67.54,69.715,65.56,68.125,46597,68.23614145,29276
65,2016-11-18,68.38,70.375,66.29,69.135,51414,68.5064853,32621
66,2016-11-25,69.43,70.465,69.15,70.32,19378,69.8729361,12254
67,2016-12-02,70.045,70.52,67.23,68.18,39541,68.7262641,23633
68,2016-12-09,68.97,72.105,68.52,71.125,56655,70.55815225,34146
69,2016-12-16,70.895,73.58,70.475,72.215,49479,72.27019725,29704
70,2016-12-23,72.31,73.475,71.765,72.335,31885,72.70258815,19214
71,2016-12-30,72.625,73.035,70.895,71.12,14978,71.7912228,10061
72,2017-01-06,71.865,72.815,71.245,72.47,33942,71.9194271,21143
73,2017-01-13,72.28,73.355,71.55,73.1,41788,72.57836535,22218
74,2017-01-20,73.085,74.915,72.08,74.05,49348,73.63505545,29108
75,2017-01-27,74.025,76.365,70.545,71.875,121836,72.97571905,69483
76,2017-02-03,89.91,91.34,70.24,76.7,140753,77.97738266,102674
77,2017-02-10,76.39,79.38,75.54,78.55,96400,77.757,76658
78,2017-02-17,78.55,80.77,78.05,80.5,87374,79.592,66665
79,2017-02-24,80.52,81.1,78.92,80.18,40573,80.146,32795
80,2017-03-03,80.13,80.97,78.88,79.95,50006,79.682,39436
81,2017-03-10,79.9,80.58,78.49,79.53,48253,79.617,38522
82,2017-03-17,79.58,87.99,79.05,82.72,143195,83.3075,95057
83,2017-03-24,82.81,84.75,81.33,83.14,61562,82.7205,47448
84,2017-03-31,82.7,84.35,81.88,83.39,48104,83.726,34840
85,2017-04-07,83.54,84.27,82.51,83.15,33877,83.253,26484
86,2017-04-13,83.2,83.89,82.76,82.96,18286,83.2935,15671
87,2017-04-21,83.37,84.11,82.55,83.09,40515,83.336,31860
88,2017-04-28,84.43,84.82,80.1,80.94,80868,82.3995,61607
89,2017-05-05,81.24,87.95,81.01,87.48,92747,85.787,61281
90,2017-05-12,87.19,87.48,85.9,85.92,36871,86.807,26509
91,2017-05-19,86.21,86.78,81.8,82.79,70667,84.126,51378
92,2017-05-26,82.64,83.47,81.55,82.49,36035,82.5725,28715
93,2017-06-02,82.18,83.49,81.33,83.43,30197,82.415,25105
94,2017-06-09,83.55,84.01,77.83,78.32,49563,81.582,38329
95,2017-06-16,77.4,81.36,77.22,79.92,58201,79.8855,44085
96,2017-06-23,80.2,82.09,79.68,81.41,35997,81.102,28363
97,2017-06-30,81.46,82.58,78.62,79.58,26018,80.257,20834
98,2017-07-07,79.97,80.42,78.47,79.27,24408,79.2505,18657
99,2017-07-14,79.29,81.07,77.12,80.99,51848,79.5585,36056
100,2017-07-21,80.99,83.0,80.36,81.86,37652,81.8945,26708
