,date,open,high,low,close,volume,average,barCount
0,2015-08-21,99.0,101.88,97.13,97.13,274190,99.872,163122
1,2015-08-28,91.58,97.37,87.5,96.25,456200,94.104,276815
2,2015-09-04,95.77,97.43,92.6,94.85,237984,95.1165,146197
3,2015-09-11,96.31,97.42,94.75,97.41,187088,96.0945,117342
4,2015-09-18,97.36,98.97,96.25,97.05,244096,97.7115,128779
5,2015-09-25,97.48,98.7,96.29,97.59,174690,97.4165,115780
6,2015-10-02,97.0,99.77,95.78,99.79,226016,97.748,142256
7,2015-10-09,100.27,103.47,100.2,102.76,276717,101.941,164654
8,2015-10-16,102.68,105.2,101.6,104.82,286176,103.59,159777
9,2015-10-23,104.24,112.87,102.08,112.59,451774,108.302,241899
10,2015-10-30,112.3,113.96,110.59,112.25,286281,112.3435,169759
11,2015-11-06,112.5,113.45,111.23,113.31,228721,112.2925,126940
12,2015-11-13,113.63,114.99,109.91,109.97,383045,112.856,205251
13,2015-11-20,109.85,114.17,109.6,113.91,243581,112.036,152295
14,2015-11-27,114.01,114.92,113.36,114.23,136310,114.276,84143
15,2015-12-04,114.38,116.39,112.91,116.2,248089,114.2725,147234
16,2015-12-11,115.81,117.51,115.26,116.08,223320,116.406,142548
17,2015-12-18,116.17,118.9,114.65,116.66,263540,117.0835,163067
18,2015-12-24,116.96,118.99,116.61,118.57,90554,117.8325,58724
19,2015-12-31,118.1,120.23,117.94,118.14,89041,119.159,54203
20,2016-01-08,117.25,119.27,115.26,115.48,288187,117.36,176556
21,2016-01-15,115.65,117.87,113.0,115.18,312863,116.0035,194947
22,2016-01-22,116.63,118.75,114.38,118.4,320060,116.9075,206790
23,2016-01-29,121.85,124.35,118.2,123.78,388830,121.1915,229484
24,2016-02-05,123.08,124.83,114.96,115.4,363687,120.7075,223128
25,2016-02-12,114.05,118.53,112.71,117.93,313767,116.4185,195655
26,2016-02-19,118.42,119.46,115.81,116.53,291488,117.723,175399
27,2016-02-26,117.33,118.5,115.8,117.06,216747,117.307,137484
28,2016-03-04,116.8,119.19,115.32,117.18,237568,117.2595,140079
