,date,open,high,low,close,volume,average,barCount
0,2015-08-21,77.93,79.18,72.1,72.13,665194,75.7165,354423
1,2015-08-28,67.99,75.98,66.55,75.07,1211768,71.6225,685330
2,2015-09-04,74.28,75.55,71.51,72.46,703253,73.229,412210
3,2015-09-11,73.72,74.68,71.8,72.69,447454,72.835,247534
4,2015-09-18,72.31,75.47,71.76,72.68,617368,73.452,317082
5,2015-09-25,73.1,73.61,71.72,73.23,532365,72.856,302494
6,2015-10-02,72.62,75.9,72.14,75.88,640715,73.6655,378766
7,2015-10-09,76.65,80.17,75.79,79.26,737234,78.3035,432290
8,2015-10-16,79.59,82.5,78.49,82.48,517358,80.3405,292825
9,2015-10-23,82.01,83.0,80.11,82.98,522004,81.5135,297640
10,2015-10-30,82.52,83.88,79.73,82.74,534419,81.938,301197
11,2015-11-06,82.3,87.44,82.09,84.47,677447,85.407,341566
12,2015-11-13,83.56,83.6,77.94,78.1,536646,80.6405,296533
13,2015-11-20,77.94,80.99,77.91,79.79,441250,80.119,247830
14,2015-11-27,79.6,82.35,79.06,81.23,300056,81.16,173094
15,2015-12-04,81.42,82.65,77.03,78.86,620851,80.0505,345725
16,2015-12-11,77.44,77.5,73.79,74.34,827353,75.6995,476192
17,2015-12-18,74.3,79.61,74.09,77.28,860752,77.872,479970
18,2015-12-24,77.79,80.27,76.64,79.33,369537,78.287,212403
19,2015-12-31,78.03,80.08,77.43,77.95,291950,78.5225,162807
20,2016-01-08,77.5,78.14,74.5,74.69,691835,76.676,419091
21,2016-01-15,75.01,79.92,72.56,77.58,1049204,76.2525,636134
22,2016-01-22,77.93,78.24,71.55,76.57,810149,74.7245,498291
23,2016-01-29,75.75,77.81,73.9,77.85,739667,76.205,463887
24,2016-02-05,76.66,80.1,73.55,80.08,917694,77.289,560747
25,2016-02-12,79.3,81.78,77.58,81.03,802241,79.95,472105
26,2016-02-19,81.7,83.06,80.28,82.5,482005,81.8395,279627
27,2016-02-26,83.21,83.44,79.67,81.75,544963,81.672,299906
28,2016-03-04,81.88,82.97,80.05,82.29,628816,81.72,341320
29,2016-03-11,82.31,84.46,80.93,82.19,613138,82.78,335734
30,2016-03-18,81.48,84.68,81.01,84.2,471481,83.1395,255971
31,2016-03-24,83.84,84.86,82.93,83.98,320425,83.895,178668
32,2016-04-01,84.03,85.1,82.39,82.96,399817,83.9245,223988
33,2016-04-08,83.06,83.9,81.99,83.21,361949,82.845,205594
34,2016-04-15,83.33,85.9,83.28,84.97,392578,84.6125,208972
35,2016-04-22,83.89,87.84,83.86,87.53,419784,86.553,232153
36,2016-04-29,87.09,89.78,86.35,88.4,438039,88.0245,241602
37,2016-05-06,88.24,89.48,87.35,88.51,386422,88.3255,220850
38,2016-05-13,88.6,90.0,87.23,88.66,445324,89.0645,242441
39,2016-05-20,89.2,90.4,88.45,89.74,413602,89.5585,225074
40,2016-05-27,89.0,90.46,88.82,90.01,353323,89.775,190107
41,2016-06-03,90.0,90.2,87.61,88.37,285176,88.616,162086
42,2016-06-10,88.87,91.3,88.69,89.98,382026,90.365,205597
43,2016-06-17,89.92,91.59,89.11,90.72,478159,90.566,262815
44,2016-06-24,91.29,92.07,89.15,89.39,428683,90.858,253304
45,2016-07-01,88.9,93.98,88.11,93.84,491430,91.4095,283090
46,2016-07-08,93.08,94.49,92.25,93.54,357564,93.1865,202070
47,2016-07-15,93.75,95.55,93.65,95.12,365866,94.659,189620
48,2016-07-22,94.92,95.15,93.46,94.01,272651,94.229,147508
49,2016-07-29,93.47,93.62,86.12,88.95,547839,90.1135,280643
50,2016-08-05,88.09,88.15,85.58,87.56,633455,86.753,305344
51,2016-08-12,88.05,88.89,86.01,87.85,409170,87.555,210991
52,2016-08-19,88.42,88.94,87.37,87.8,304499,88.1085,167442
