,date,open,high,low,close,volume,average,barCount
0,2015-08-31,28.89,29.2,24.87,28.54,4077449,27.427,1676281
1,2015-09-30,27.91,30.32,27.66,30.14,5642393,29.075,2311977
2,2015-10-30,30.21,35.01,29.46,33.86,6014521,32.723,2519644
3,2015-11-30,33.73,35.29,31.93,34.77,3814500,33.6355,1683148
4,2015-12-31,35.0,35.59,33.81,34.45,3390090,34.7635,1613050
5,2016-01-29,33.88,34.01,29.21,31.02,5128224,31.107,2293960
6,2016-02-29,30.72,31.12,27.68,29.59,4397065,29.1295,2032050
7,2016-03-31,29.93,32.75,29.75,32.35,3769888,31.4795,1777478
8,2016-04-29,32.27,32.47,30.1,30.28,4373792,31.6505,1901076
9,2016-05-31,30.45,31.65,29.5,31.59,3550874,30.306,1579165
10,2016-06-30,31.62,33.0,30.44,32.8,3997575,31.8635,1787526
11,2016-07-29,32.61,35.93,32.38,34.86,4343753,34.4545,1717471
12,2016-08-31,34.79,35.9,33.99,35.89,3227151,34.9825,1376678
13,2016-09-30,35.99,38.05,35.06,37.75,3991202,36.78,1820075
14,2016-10-31,37.69,38.36,34.71,34.87,3740019,36.41,1619159
15,2016-11-30,34.9,35.66,33.42,34.7,3267012,34.733,1532132
16,2016-12-30,34.86,37.35,33.56,36.27,3155709,35.964,1494935
17,2017-01-31,36.54,38.45,36.19,36.82,3690543,37.087,1589772
18,2017-02-28,36.82,36.95,34.84,36.2,3899763,36.092,1593825
19,2017-03-31,35.92,36.3,34.66,36.07,4493329,35.4685,1829620
20,2017-04-28,36.19,37.5,35.21,36.15,3504452,36.273,1492306
21,2017-05-31,36.11,37.17,35.02,36.11,3460421,36.076,1467888
22,2017-06-30,36.12,36.57,33.34,33.74,3804332,35.0765,1626979
23,2017-07-31,33.51,35.86,33.23,35.47,3207098,34.445,1302694
24,2017-08-31,35.64,36.7,34.38,35.07,3866550,35.711,1586058
25,2017-09-29,35.24,38.15,34.93,38.08,3154755,36.6545,1341025
26,2017-10-31,38.12,45.8,38.08,45.49,4969939,41.242,1960872
27,2017-11-30,45.97,47.3,43.77,44.84,3977007,45.632,1784403
28,2017-12-29,44.66,47.64,42.67,46.16,3994099,45.1025,1792645
29,2018-01-31,46.41,50.85,42.44,48.14,7057183,45.485,2880223
30,2018-02-28,47.7,50.9,42.04,49.29,4840357,46.0405,2517586
31,2018-03-29,49.5,53.78,46.96,52.08,5558046,50.829,2707637
32,2018-04-30,51.69,55.79,47.29,51.62,5262967,51.412,2707195
33,2018-05-31,51.64,56.2,51.0,55.2,3654494,54.07,1862951
34,2018-06-29,55.82,57.6,48.5,49.71,4921510,53.2185,2203442
35,2018-07-31,49.16,53.3,46.43,48.1,3742961,50.3515,1697329
36,2018-08-31,48.05,50.6,46.19,48.43,4098175,48.299,1834852
37,2018-09-28,48.38,48.43,44.06,47.29,3328801,46.3415,1586496
38,2018-10-31,46.73,49.72,42.36,46.88,6072662,45.915,3082095
39,2018-11-30,46.96,49.32,46.52,49.31,3996618,47.8745,2324732
40,2018-12-31,50.07,50.5,43.51,46.93,4126101,46.9895,2288943
41,2019-01-31,45.99,50.04,44.39,47.12,4616671,47.4755,2287229
42,2019-02-28,47.06,53.61,47.01,52.96,3274721,50.6845,1578031
43,2019-03-29,53.43,54.99,51.7,53.7,3208003,53.607,1589057
44,2019-04-30,54.33,59.59,50.87,51.04,3708651,55.199,1744448
45,2019-05-31,51.04,51.82,42.86,44.04,5142427,46.393,2409868
46,2019-06-28,44.25,48.48,43.2,47.87,3143490,46.4075,1552164
47,2019-07-31,49.17,53.5,47.07,50.55,3262428,50.106,1554100
48,2019-08-30,50.52,51.89,44.8,47.41,4196107,46.8385,1978706
49,2019-09-30,47.11,53.33,46.49,51.53,2825154,50.975,1395100
50,2019-10-31,51.97,57.24,48.53,56.53,3303386,52.929,1635598
51,2019-11-29,56.11,59.13,55.62,58.05,2196168,57.949,1131176
52,2019-12-31,58.49,60.48,55.75,59.85,2799192,57.6785,1415131
53,2020-01-31,60.24,69.29,58.52,63.93,3937547,63.142,1974611
54,2020-02-28,64.45,68.09,53.6,55.52,3187959,62.5705,1790587
55,2020-03-31,55.81,59.02,43.63,54.12,7154600,51.658,4154980
56,2020-04-30,52.38,62.13,51.22,59.98,4419124,58.282,2319046
57,2020-05-29,58.9,64.14,56.1,62.93,2947961,60.33,1607647
58,2020-06-30,62.49,65.11,56.76,59.83,3620186,60.607,2059805
59,2020-07-31,59.83,61.93,46.98,47.73,6236042,53.0065,2700085
60,2020-08-14,48.31,49.73,47.7,48.89,2223183,48.67,962581
