,date,open,high,low,close,volume,average,barCount
0,2015-08-31,94.2,96.1,72.0,89.43,3877126,87.959,1759949
1,2015-09-30,86.85,96.49,85.72,89.9,5355922,91.1595,2661653
2,2015-10-30,90.05,105.12,88.36,101.97,5044448,96.874,2401051
3,2015-11-30,102.43,110.65,100.47,104.24,4712278,106.018,2255559
4,2015-12-31,104.83,107.92,101.46,104.66,3665362,105.3175,1862259
5,2016-01-29,101.95,112.84,89.37,112.21,6877907,99.8165,3422410
6,2016-02-29,112.27,117.59,96.82,106.92,7858730,105.6925,3728823
7,2016-03-31,107.83,116.99,104.4,114.1,4556997,110.6255,2089826
8,2016-04-29,113.75,120.79,106.31,117.58,6453651,112.0915,2840567
9,2016-05-31,117.92,121.08,115.88,118.81,4007388,118.3735,1837220
10,2016-06-30,118.5,119.44,108.23,114.28,3825406,114.639,1863547
11,2016-07-29,114.17,128.33,112.97,123.94,3976126,120.4415,1778219
12,2016-08-31,123.89,126.73,122.07,126.12,3164182,124.3835,1504735
13,2016-09-30,126.33,131.98,125.6,128.27,3108319,128.5295,1505602
14,2016-10-31,128.42,133.5,126.75,130.99,2624131,129.8915,1348163
15,2016-11-30,131.41,131.94,113.55,118.42,5566146,120.3305,2655180
16,2016-12-30,118.38,122.5,114.0,115.05,3463426,117.9975,1657395
17,2017-01-31,116.03,133.14,115.51,130.32,3250160,126.323,1522031
18,2017-02-28,132.24,137.19,130.3,135.54,3125743,133.486,1412486
19,2017-03-31,136.49,142.95,136.08,142.05,2769317,139.404,1332114
20,2017-04-28,141.93,151.53,138.81,150.25,2207542,143.5505,1139173
21,2017-05-31,151.74,153.6,144.42,151.46,3253440,150.229,1633389
22,2017-06-30,151.75,156.5,144.56,150.98,3335149,151.625,1825740
23,2017-07-31,151.72,175.49,147.8,169.25,3306546,162.8415,1647307
24,2017-08-31,169.74,173.05,165.0,171.97,2463500,169.1035,1260354
25,2017-09-29,172.4,174.0,161.56,170.87,2460021,169.5685,1197564
26,2017-10-31,171.39,180.8,168.29,180.06,2546939,173.9985,1205532
27,2017-11-30,182.31,184.25,174.0,177.18,2682878,179.2005,1289245
28,2017-12-29,176.03,182.28,169.01,176.46,2341983,177.4275,1140357
29,2018-01-31,177.68,190.66,175.8,186.89,3683783,183.642,1732720
30,2018-02-28,188.22,195.32,167.18,178.32,4021121,181.184,2144876
31,2018-03-29,179.0,186.1,149.02,159.79,8215850,166.56,3941661
32,2018-04-30,157.81,177.1,150.51,172.0,5986769,163.361,2784579
33,2018-05-31,172.09,192.72,170.23,191.78,3024663,181.964,1500182
34,2018-06-29,193.06,203.55,178.18,194.32,2843398,195.3845,1448994
35,2018-07-31,193.37,218.62,166.56,172.58,4782662,188.8805,2270792
36,2018-08-31,173.87,188.3,170.27,175.73,4313651,178.03,2000385
37,2018-09-28,173.69,173.89,158.86,164.46,3742166,164.63,1838999
38,2018-10-31,163.2,165.88,139.03,151.79,4645844,153.9415,2301945
39,2018-11-30,151.55,154.13,126.85,140.61,3980891,140.469,2043836
40,2018-12-31,143.0,147.19,123.02,131.09,4261129,136.6455,2134399
41,2019-01-31,128.99,171.68,128.56,166.69,3978065,147.942,1916560
42,2019-02-28,166.02,172.47,159.59,161.45,2259948,165.329,1107655
43,2019-03-29,162.6,174.3,159.28,166.69,2913479,166.743,1506561
44,2019-04-30,167.92,198.48,167.27,193.4,2843108,183.072,1428060
45,2019-05-31,194.51,196.18,177.16,177.47,2137483,186.4335,1162281
46,2019-06-28,175.0,194.53,160.84,193.0,3209274,178.5785,1551895
47,2019-07-31,195.21,208.66,191.93,194.23,2552662,199.7815,1251856
48,2019-08-30,194.17,198.47,176.66,185.67,2057074,184.8655,1089327
49,2019-09-30,184.03,193.1,175.66,178.08,1814108,185.5485,955163
50,2019-10-31,179.15,198.09,173.09,191.65,2319091,185.415,1209520
51,2019-11-29,193.04,203.8,188.54,201.64,1791977,195.7345,892614
52,2019-12-31,202.09,208.93,193.17,205.25,1855341,201.552,911219
53,2020-01-31,206.75,224.2,201.06,201.91,2339358,214.819,1169627
54,2020-02-28,203.45,218.77,181.82,192.47,2175500,205.3985,1162029
55,2020-03-31,194.03,197.24,137.1,166.8,4625410,163.0185,2586533
56,2020-04-30,161.71,209.69,150.83,204.71,3896751,178.891,2001998
57,2020-05-29,201.61,240.9,198.75,225.09,3885462,220.31,1924536
58,2020-06-30,224.59,245.19,207.11,227.07,3950339,229.104,1969071
59,2020-07-31,228.5,256.0,226.9,253.67,3854008,240.042,1966629
60,2020-08-14,252.75,278.89,247.43,261.24,2130670,262.7625,975101
