,date,open,high,low,close,volume,average,barCount
0,2015-08-31,155.2,156.69,140.62,147.89,430425,148.4275,304521
1,2015-09-30,144.91,149.68,141.15,144.97,589995,145.226,413260
2,2015-10-30,145.31,153.15,137.33,140.08,968337,144.332,621465
3,2015-11-30,140.5,142.8,131.65,139.42,653355,136.9705,421710
4,2015-12-31,139.7,141.4,133.91,137.62,719298,137.908,486679
5,2016-01-29,135.6,136.89,118.0,124.79,975090,127.554,666514
6,2016-02-29,124.4,134.92,116.9,131.03,823404,127.142,556972
7,2016-03-31,132.24,153.1,132.03,151.45,764034,143.3915,491373
8,2016-04-29,150.51,153.52,142.61,145.94,713691,148.696,481671
9,2016-05-31,146.48,153.81,142.9,153.74,537937,148.0085,359267
10,2016-06-30,153.0,155.48,142.5,151.78,562725,150.876,362100
11,2016-07-29,152.35,163.6,149.92,160.62,511124,158.518,328937
12,2016-08-31,160.65,164.95,157.85,158.88,507614,161.162,313793
13,2016-09-30,158.32,165.0,153.21,158.85,507965,156.9315,348871
14,2016-10-31,158.06,158.53,147.79,153.69,583616,152.919,399183
15,2016-11-30,153.5,164.66,151.0,162.22,533411,158.606,366540
16,2016-12-30,161.95,169.96,158.3,165.99,504483,165.4225,325736
17,2017-01-31,167.0,179.25,165.34,174.52,645402,170.7785,408142
18,2017-02-28,174.96,182.79,172.89,179.82,412802,178.7585,276902
19,2017-03-31,180.48,182.55,172.09,174.14,524738,176.669,345973
20,2017-04-28,173.82,176.33,159.6,160.29,734961,165.961,479731
21,2017-05-31,160.05,160.42,149.79,152.63,718207,153.551,451902
22,2017-06-30,152.8,157.2,150.8,153.83,544880,153.894,347134
23,2017-07-31,153.58,156.03,143.64,144.67,644245,149.5385,401189
24,2017-08-31,145.0,145.67,139.13,143.03,574039,142.6485,361703
25,2017-09-29,142.98,147.42,141.64,145.08,517177,144.892,327981
26,2017-10-31,145.35,162.51,145.21,154.06,939671,155.11,560103
27,2017-11-30,154.1,154.9,146.21,153.97,636484,150.9885,407869
28,2017-12-29,154.4,157.85,151.49,153.42,607285,154.2115,378628
29,2018-01-31,154.5,171.13,153.54,163.7,1021379,163.9165,591341
30,2018-02-28,163.19,164.13,144.39,155.83,678029,154.2115,454579
31,2018-03-29,155.53,162.12,148.54,153.43,622146,156.4385,419187
32,2018-04-30,153.34,162.0,144.11,144.96,872770,150.882,556234
33,2018-05-31,144.65,146.21,139.9,141.31,569305,143.3705,383139
34,2018-06-29,142.43,147.52,137.45,139.7,567517,142.722,368583
35,2018-07-31,138.28,150.54,138.2,144.93,683449,145.592,442839
36,2018-08-31,144.76,147.93,142.0,146.48,519712,145.4985,351858
37,2018-09-28,145.98,153.35,144.81,151.21,545953,148.9685,375396
38,2018-10-31,151.71,154.36,114.09,115.43,1491243,130.227,922113
39,2018-11-30,115.5,125.06,114.53,124.27,1014642,120.3645,617108
40,2018-12-31,125.67,126.59,105.94,113.67,815383,117.1725,521134
41,2019-01-31,112.01,135.42,111.69,134.42,852608,126.329,547137
42,2019-02-28,134.97,140.49,132.12,138.13,450539,136.558,302685
43,2019-03-29,139.31,142.12,133.58,141.1,451906,138.777,321828
44,2019-04-30,141.51,145.39,136.26,140.27,524246,141.447,350857
45,2019-05-31,140.64,141.81,126.85,126.99,469414,134.5545,327195
46,2019-06-28,127.1,140.15,127.06,137.9,350351,135.408,247013
47,2019-07-31,139.6,151.94,139.13,148.24,541561,146.103,363230
48,2019-08-30,148.9,152.95,128.83,135.53,662683,137.744,412635
49,2019-09-30,134.85,146.57,133.33,145.42,379980,142.281,249423
50,2019-10-31,145.59,147.35,130.9,133.73,619277,136.7145,383672
51,2019-11-29,134.5,139.14,132.75,134.45,369292,135.3835,223189
52,2019-12-31,134.45,136.42,130.68,134.04,412733,133.993,243002
53,2020-01-31,135.0,145.79,133.2,143.73,744256,139.6905,433637
54,2020-02-28,144.25,158.75,126.36,130.15,802660,147.701,488044
55,2020-03-31,130.75,136.1,90.56,110.93,1273900,110.8155,843378
56,2020-04-30,106.36,129.31,104.52,125.56,867686,118.502,547546
57,2020-05-29,123.19,126.97,111.81,124.9,604937,121.118,390028
58,2020-06-30,124.64,135.88,115.88,120.77,738945,123.732,469651
59,2020-07-31,120.27,132.17,115.2,122.94,771215,123.5095,455315
60,2020-08-14,123.5,130.47,122.15,125.27,230327,125.804,141739
