,date,open,high,low,close,volume,average,barCount
0,2015-08-31,41.03,41.53,36.56,39.32,1830156,39.283,834906
1,2015-09-30,38.67,40.23,37.84,40.12,2965991,39.0065,1274492
2,2015-10-30,40.22,43.85,39.36,42.35,3205118,42.0225,1298442
3,2015-11-30,42.32,43.6,41.34,42.62,2114442,42.3815,961441
4,2015-12-31,42.73,43.91,41.97,42.96,2378603,43.0115,1188204
5,2016-01-29,42.34,43.26,40.75,42.92,2653874,41.98,1328088
6,2016-02-29,42.6,44.18,41.9,43.13,2591830,43.0905,1235446
7,2016-03-31,43.38,46.88,43.17,46.39,2840028,45.1475,1080853
8,2016-04-29,46.14,47.13,42.87,44.8,2696410,45.324,1175217
9,2016-05-31,44.57,45.9,43.94,44.6,1855980,44.8425,876883
10,2016-06-30,44.6,46.01,43.31,45.33,2133343,44.8475,1023130
11,2016-07-29,45.32,45.94,43.1,43.63,1956846,44.884,871554
12,2016-08-31,43.69,44.33,43.08,43.43,1969988,43.6865,832951
13,2016-09-30,43.21,43.83,41.85,42.32,2051100,42.611,918041
14,2016-10-31,42.31,43.03,41.4,42.4,2172007,42.035,944151
15,2016-11-30,42.4,42.98,40.36,40.35,2637824,41.481,1089585
16,2016-12-30,40.31,42.22,39.88,41.46,2257837,41.3245,956171
17,2017-01-31,41.5,42.25,40.69,41.57,1923974,41.4425,811634
18,2017-02-28,41.52,42.15,40.22,41.96,2848074,41.1705,1032629
19,2017-03-31,42.01,42.7,41.74,42.44,2574291,42.239,1083400
20,2017-04-28,42.58,43.79,42.27,43.15,1885164,42.976,807534
21,2017-05-31,43.15,45.7,43.1,45.47,1960683,44.1455,801440
22,2017-06-30,45.45,46.06,44.65,44.85,1794089,45.355,742765
23,2017-07-31,45.11,46.43,44.15,45.84,1463151,45.0075,653335
24,2017-08-31,45.97,46.34,45.25,45.55,1628499,45.707,703827
25,2017-09-29,45.64,46.98,44.38,45.01,1488322,45.8695,671053
26,2017-10-31,45.05,46.79,44.74,45.98,1456164,45.953,660021
27,2017-11-30,45.75,47.48,45.03,45.77,1683867,46.0725,767527
28,2017-12-29,45.8,46.48,44.92,45.88,1416687,45.866,641992
29,2018-01-31,45.91,48.62,45.34,47.59,1868401,46.875,802429
30,2018-02-28,47.4,47.73,42.19,43.22,2343818,44.3865,1154551
31,2018-03-29,43.1,45.09,42.25,43.43,1925340,43.5465,966149
32,2018-04-30,43.44,45.03,41.9,43.21,1963555,43.649,993959
33,2018-05-31,42.96,43.28,41.45,43.0,1847964,42.21,858236
34,2018-06-29,43.1,44.52,42.96,43.86,1900552,43.579,858765
35,2018-07-31,43.76,46.67,43.58,46.63,1593591,45.2625,803244
36,2018-08-31,46.45,46.87,44.39,44.57,1819117,45.934,801845
37,2018-09-28,44.6,46.69,44.51,46.19,1432855,45.914,616011
38,2018-10-31,46.17,48.08,44.25,47.88,2522345,46.1785,1280838
39,2018-11-30,47.81,50.84,47.29,50.4,2120625,49.2885,1045945
40,2018-12-31,49.87,50.51,45.66,47.35,2237048,48.389,1220807
41,2019-01-31,46.93,48.78,46.34,48.13,2093776,47.3175,1032645
42,2019-02-28,48.48,49.94,44.42,45.34,3103057,46.412,1233011
43,2019-03-29,45.47,46.92,44.61,46.86,2578635,45.7935,1058828
44,2019-04-30,46.99,49.18,46.03,49.06,1766897,47.3635,821011
45,2019-05-31,48.95,49.9,47.07,49.13,1807595,48.813,898748
46,2019-06-28,49.16,52.2,49.02,50.92,1689790,51.1495,810561
47,2019-07-31,51.07,54.82,50.78,52.63,1806237,52.733,859527
48,2019-08-30,52.78,55.34,51.4,55.04,1792084,53.492,920443
49,2019-09-30,54.98,55.92,53.63,54.44,1349767,54.576,703865
50,2019-10-31,54.53,55.39,52.82,54.43,1657253,53.924,857264
51,2019-11-29,54.63,54.74,51.58,53.4,1504166,52.8335,699251
52,2019-12-31,53.32,55.45,52.85,55.35,1388129,54.313,647702
53,2020-01-31,55.32,59.08,54.09,58.4,1813738,56.633,806495
54,2020-02-28,58.75,60.13,51.58,53.49,1680943,57.7065,892718
55,2020-03-31,53.93,59.0,36.27,44.25,5169013,46.06,2799065
56,2020-04-30,42.48,49.73,41.8,45.89,2868341,46.414,1530149
57,2020-05-29,45.62,47.46,43.2,46.68,2618209,45.358,1377683
58,2020-06-30,46.66,49.97,43.51,44.68,2763104,46.5205,1398842
59,2020-07-31,44.93,49.28,43.82,47.24,2791449,46.5785,1322233
60,2020-08-14,47.14,48.73,46.22,48.45,849598,47.572,395812
