,date,open,high,low,close,volume,average,barCount
0,2015-08-17,50.45,51.03,50.18,50.9,22845,50.712,16093
1,2015-08-18,50.46,50.77,49.67,49.91,53806,49.953,33402
2,2015-08-19,49.99,50.15,49.04,49.2,55959,49.4485,39031
3,2015-08-20,48.67,48.78,47.37,47.43,86627,47.945,58592
4,2015-08-21,46.97,47.63,45.96,45.96,103782,46.71,70644
5,2015-08-24,45.01,47.04,43.75,44.89,130335,45.626,97911
6,2015-08-25,46.02,46.32,43.49,43.52,124532,45.068,90378
7,2015-08-26,44.84,45.47,43.75,45.41,159036,44.4815,98028
8,2015-08-27,45.78,47.15,45.5,47.06,85815,46.539,65456
9,2015-08-28,46.82,48.0,46.5,47.99,70724,47.6055,50709
10,2015-08-31,47.75,48.44,47.31,47.84,83689,47.9365,54234
11,2015-09-01,46.4,47.57,46.01,46.34,112128,46.797,74825
12,2015-09-02,47.24,47.35,46.41,47.35,48650,46.8675,34612
13,2015-09-03,47.67,48.02,47.28,47.46,45723,47.6505,34830
14,2015-09-04,46.69,47.19,46.41,46.53,55295,46.7555,38671
15,2015-09-08,47.63,48.76,47.54,48.69,67247,48.275,45354
16,2015-09-09,49.15,49.63,47.47,47.61,70041,48.3415,48911
17,2015-09-10,47.36,47.96,46.89,47.41,73654,47.4455,50082
18,2015-09-11,47.2,47.63,46.81,47.57,50366,47.315,36048
19,2015-09-14,47.87,48.0,47.55,47.83,35591,47.806,27383
20,2015-09-15,48.0,48.74,47.66,48.3,61845,48.372,42474
21,2015-09-16,48.33,48.77,47.8,48.7,40616,48.366,28936
22,2015-09-17,48.63,49.03,48.09,48.15,49211,48.4355,37110
23,2015-09-18,47.61,48.64,47.1,47.8,130351,48.042,64545
24,2015-09-21,48.03,48.08,47.05,47.45,52947,47.5205,35320
25,2015-09-22,46.68,46.99,46.28,46.61,52811,46.6055,36985
26,2015-09-23,46.61,46.8,46.26,46.58,37734,46.5725,26398
27,2015-09-24,46.17,46.92,45.33,46.75,74131,46.267,47366
28,2015-09-25,47.38,47.55,46.8,47.17,77982,47.2105,52855
29,2015-09-28,47.05,47.45,46.88,46.95,94587,47.169,64948
30,2015-09-29,47.16,47.61,46.79,47.53,57271,47.282,42304
31,2015-09-30,48.09,49.55,47.92,49.52,73499,49.189,50090
32,2015-10-01,49.84,49.87,47.89,48.44,84353,48.389,58696
33,2015-10-02,47.78,48.79,47.12,48.77,67350,48.01,50328
34,2015-10-05,49.04,50.41,49.0,50.13,58402,49.87,40616
35,2015-10-06,50.12,50.64,49.23,50.46,47255,50.19,37650
36,2015-10-07,51.0,51.6,50.31,51.04,62892,50.827,45318
37,2015-10-08,50.68,51.54,50.36,51.52,55860,50.9445,42366
38,2015-10-09,51.35,51.76,50.64,50.87,49528,50.9835,34629
39,2015-10-12,50.73,51.42,50.56,51.34,35661,51.2555,26555
40,2015-10-13,50.97,51.42,50.81,50.91,55553,51.127,30775
41,2015-10-14,51.12,53.15,51.03,52.65,94739,52.2365,62318
42,2015-10-15,52.95,53.1,52.31,52.43,63962,52.572,44431
43,2015-10-16,52.29,52.66,52.0,52.57,47610,52.3845,31185
44,2015-10-19,52.56,52.93,52.24,52.64,43244,52.635,30575
45,2015-10-20,52.61,52.62,52.18,52.43,47753,52.409,30808
46,2015-10-21,52.58,53.18,51.8,51.9,74718,52.4445,51980
47,2015-10-22,56.1,58.12,55.74,58.09,186128,57.395,107465
48,2015-10-23,58.15,59.67,57.57,58.98,122201,58.811,80964
49,2015-10-26,58.9,59.23,58.4,58.81,58757,58.876,40004
50,2015-10-27,58.39,59.33,58.22,58.42,65841,58.7785,44582
51,2015-10-28,58.52,58.78,57.19,58.67,113662,58.128,70283
52,2015-10-29,57.74,57.83,56.31,56.57,91372,56.8785,57137
53,2015-10-30,56.99,57.0,56.4,56.72,58966,56.633,41804
54,2015-11-02,56.9,57.19,56.71,56.99,41851,56.9505,26776
55,2015-11-03,56.99,57.43,56.81,57.15,34738,57.166,25518
56,2015-11-04,57.21,57.41,56.8,56.95,41854,57.0585,29993
57,2015-11-05,57.01,57.74,56.83,57.4,47100,57.3465,34295
58,2015-11-06,57.25,57.85,56.7,57.63,51668,57.5765,33609
59,2015-11-09,57.23,57.65,56.85,57.21,32802,57.165,25476
60,2015-11-10,56.49,57.22,56.38,57.03,36718,56.886,27179
61,2015-11-11,57.47,58.51,57.04,57.6,52841,57.8625,35422
62,2015-11-12,57.14,57.37,56.66,56.67,37412,57.021,29112
63,2015-11-13,56.67,57.12,56.01,56.13,44635,56.307,33727
