,date,open,high,low,close,volume,average,barCount
0,2015-08-17,531.29,538.74,527.12,535.22,19492,533.677,14100
1,2015-08-18,535.04,539.49,533.0,535.02,15636,536.1835,10884
2,2015-08-19,533.74,537.25,529.0,532.92,17507,532.9865,11698
3,2015-08-20,530.39,533.25,515.77,515.78,34188,523.439,21979
4,2015-08-21,506.71,512.33,494.47,494.47,51080,503.2965,35127
5,2015-08-24,463.21,489.76,451.0,463.37,77911,471.748,55293
6,2015-08-25,487.49,489.44,466.25,466.37,40198,480.6795,30000
7,2015-08-26,484.02,503.72,478.76,500.77,47657,489.2335,34593
8,2015-08-27,513.71,522.69,507.26,518.37,41226,516.1625,29616
9,2015-08-28,517.5,521.5,513.04,518.01,19637,516.2615,13737
10,2015-08-31,516.42,519.41,509.07,512.89,21128,514.896,15220
11,2015-09-01,499.14,510.0,493.43,496.54,26774,501.9705,19399
12,2015-09-02,505.09,510.86,497.72,510.55,27870,504.352,18925
13,2015-09-03,514.5,515.84,502.57,504.72,23607,510.0505,16655
14,2015-09-04,497.65,502.85,495.64,499.0,19336,498.9895,13970
15,2015-09-08,508.69,518.35,508.51,517.54,29533,513.8255,20025
16,2015-09-09,524.0,529.95,515.06,516.89,32048,523.9285,21695
17,2015-09-10,515.15,526.13,514.78,522.24,18640,521.4915,12978
18,2015-09-11,521.07,529.43,520.6,529.44,23809,526.2355,15414
19,2015-09-14,529.44,532.45,518.58,521.38,21942,522.6135,15383
20,2015-09-15,523.25,527.92,517.2,522.37,22289,523.555,15787
21,2015-09-16,521.98,528.3,518.52,527.39,17234,523.817,11765
22,2015-09-17,526.98,546.97,526.57,538.87,31051,537.8345,21424
23,2015-09-18,534.62,546.24,531.35,540.26,43077,540.143,24815
24,2015-09-21,544.28,549.78,539.59,548.39,25193,545.736,16769
25,2015-09-22,539.83,543.55,532.66,538.4,29775,537.003,20809
26,2015-09-23,538.3,541.21,534.0,536.07,17335,537.8275,11872
27,2015-09-24,530.55,534.56,522.87,533.75,26147,529.1905,18387
28,2015-09-25,542.45,542.8,521.4,524.25,29992,532.6205,22240
29,2015-09-28,520.03,520.28,494.33,504.06,40417,505.5565,28097
30,2015-09-29,506.0,511.48,490.5,496.07,30528,500.7965,20924
31,2015-09-30,505.4,512.8,501.67,511.89,28624,508.267,19883
32,2015-10-01,511.0,520.8,506.0,520.72,29314,514.5035,20592
33,2015-10-02,510.49,532.6,508.1,532.54,36367,521.1925,25159
34,2015-10-05,536.99,545.91,536.0,543.68,26244,541.8255,17393
35,2015-10-06,545.5,551.5,533.33,537.48,34170,540.444,23103
36,2015-10-07,541.48,542.0,529.0,541.94,30354,535.8175,19599
37,2015-10-08,536.71,539.39,519.89,533.16,36649,530.823,24963
38,2015-10-09,534.48,541.79,530.27,539.8,25490,537.5495,17057
39,2015-10-12,539.96,550.82,539.8,550.19,20866,547.2045,13620
40,2015-10-13,546.26,553.2,543.1,548.9,19563,549.402,13678
41,2015-10-14,551.34,552.25,539.68,544.83,27080,546.43,18142
42,2015-10-15,547.75,563.0,547.0,562.44,37521,555.148,24983
43,2015-10-16,565.13,570.94,560.31,570.76,32365,566.418,20641
44,2015-10-19,570.87,579.0,567.38,573.15,33246,573.44,22982
45,2015-10-20,572.0,573.0,555.28,560.88,32393,561.436,22536
46,2015-10-21,563.87,565.25,552.52,555.77,25047,558.12,16913
47,2015-10-22,562.7,569.15,556.67,563.91,45320,563.0355,31113
48,2015-10-23,617.68,619.45,595.36,599.03,79524,603.5645,54942
49,2015-10-26,601.44,609.85,596.29,608.61,31664,604.125,21800
50,2015-10-27,608.6,614.71,605.53,611.01,26447,611.3755,18493
51,2015-10-28,612.3,617.23,609.5,617.1,29994,613.9755,18946
52,2015-10-29,617.64,627.54,615.39,626.55,29951,623.491,20383
53,2015-10-30,626.14,630.72,625.28,625.9,27271,628.177,19456
54,2015-11-02,627.13,628.63,620.41,628.35,20430,624.602,13738
